frame_index,image_file_name,frame_timestamp_ns,pose_record_index,pose_timestamp_ns,time_delta_ms,image_intrinsics_mode,tracking_state
1150,frame_1468076005180252.jpg,1468076005180252,1151,1468076005180252,0.000,session_fixed,TRACKING
1151,frame_1468076038626500.jpg,1468076038626500,1152,1468076038626500,0.000,session_fixed,TRACKING
1152,frame_1468076071990510.jpg,1468076071990510,1153,1468076071990510,0.000,session_fixed,TRACKING
1153,frame_1468076105354573.jpg,1468076105354573,1154,1468076105354573,0.000,session_fixed,TRACKING
1154,frame_1468076138659775.jpg,1468076138659775,1155,1468076138659775,0.000,session_fixed,TRACKING
1155,frame_1468076172023785.jpg,1468076172023785,1156,1468076172023785,0.000,session_fixed,TRACKING
1156,frame_1468076205387848.jpg,1468076205387848,1157,1468076205387848,0.000,session_fixed,TRACKING
1157,frame_1468076238724387.jpg,1468076238724387,1158,1468076238724387,0.000,session_fixed,TRACKING
1158,frame_1468076272088398.jpg,1468076272088398,1159,1468076272088398,0.000,session_fixed,TRACKING
1159,frame_1468076305452460.jpg,1468076305452460,1160,1468076305452460,0.000,session_fixed,TRACKING
1160,frame_1468076338782733.jpg,1468076338782733,1161,1468076338782733,0.000,session_fixed,TRACKING
1161,frame_1468076372146743.jpg,1468076372146743,1162,1468076372146743,0.000,session_fixed,TRACKING
1162,frame_1468076405510806.jpg,1468076405510806,1163,1468076405510806,0.000,session_fixed,TRACKING
1163,frame_1468076438844144.jpg,1468076438844144,1164,1468076438844144,0.000,session_fixed,TRACKING
1164,frame_1468076472208155.jpg,1468076472208155,1165,1468076472208155,0.000,session_fixed,TRACKING
1165,frame_1468076509745217.jpg,1468076509745217,1166,1468076509745217,0.000,session_fixed,TRACKING
1166,frame_1468076543110927.jpg,1468076543110927,1167,1468076543110927,0.000,session_fixed,TRACKING
1167,frame_1468076576474989.jpg,1468076576474989,1168,1468076576474989,0.000,session_fixed,TRACKING
1168,frame_1468076609839052.jpg,1468076609839052,1169,1468076609839052,0.000,session_fixed,TRACKING
1169,frame_1468076643206253.jpg,1468076643206253,1170,1468076643206253,0.000,session_fixed,TRACKING
